"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PPIB",218.426743443209,0.417425626404865,0.231722097124777,1.8014062171209,0.0716388769488391,0.999494298704632
"ZCCHC2",2963.20594775296,0.356524080005601,0.197979718397478,1.80081112798543,0.0717326543271111,0.999494298704632
"SEMA4F",267.072467409429,0.56992332731122,0.316561736397034,1.80035443890925,0.0718046900601209,0.999494298704632
"SGMS2",49.3933038862617,1.13888800991143,0.632659247586949,1.80016021935238,0.0718353431871481,0.999494298704632
"MFSD4B",573.327335072331,0.376309629903194,0.209215851177387,1.79866691641893,0.0720713852308902,0.999494298704632
"CENPP",57.3036859966168,-0.575364053049194,0.319893056880339,-1.79861375754841,0.0720797995936964,0.999494298704632
"TMEM18",345.274514858413,-0.284810394306264,0.158411896136662,-1.79791039216246,0.0721912090218979,0.999494298704632
"IFT74",574.688168237972,0.304509261375743,0.169383609466388,1.79774927653887,0.0722167487411804,0.999494298704632
"AKR7A3",27.8018797354953,1.7718909081537,0.986143861193785,1.79678744438841,0.0723693703799279,0.999494298704632
"C2orf49",451.221602481302,0.452058111051604,0.251706710483033,1.79597162977535,0.0724990291466099,0.999494298704632
"MLLT6",109.288527585899,1.38227469503992,0.77028634566676,1.79449460946036,0.0727342582410403,0.999494298704632
"ENDOD1",433.419491890411,0.429001122141857,0.239072820506981,1.79443703065916,0.0727434408312544,0.999494298704632
"ARRDC2",497.33710429745,0.335046538656102,0.186717841525429,1.79440023470105,0.0727493094983542,0.999494298704632
"UBA6",4748.05174574613,0.324909017461307,0.181157390826938,1.793517868513,0.0728901560946992,0.999494298704632
"NDUFA8",179.847939654727,0.399074256512258,0.222721832649979,1.79180573257686,0.0731640902333664,0.999494298704632
"FIG4",1330.64248817523,0.273819483820587,0.152884666298254,1.7910199266577,0.073290097374485,0.999494298704632
"PRNCR1",29.1695409631462,-1.47249908541202,0.822693504130448,-1.78985135778893,0.0734778103308853,0.999494298704632
"COPS5",941.183857907878,0.321570487586325,0.179705619035052,1.78942923049947,0.0735457153108724,0.999494298704632
"NET1",1346.62337834461,-0.388513840835879,0.217172355897688,-1.78896544742054,0.0736203803562181,0.999494298704632
"INSIG1-DT",162.077309215876,-0.635970434823318,0.355804165332207,-1.78741705912725,0.0738701064633724,0.999494298704632
"DEPDC1B",2458.27724282043,-0.314778886707662,0.17613130993468,-1.78718302171489,0.0739079125049358,0.999494298704632
"MIR3916",139.123740092089,0.325094131382002,0.182096932716325,1.78528065537733,0.0742158050117546,0.999494298704632
"FDFT1",616.489901480273,-0.604886274959351,0.338903318937377,-1.78483432046625,0.0742881946477438,0.999494298704632
"ALG11",415.410971579798,0.336504495892571,0.18865684966111,1.78368554599022,0.0744747761201156,0.999494298704632
"SELL",92.3465267760297,1.25235798252615,0.702168958840711,1.78355645996344,0.0744957659024556,0.999494298704632
"MSC-AS1",5581.53176427947,0.406694561974712,0.228058660302285,1.78328927055719,0.0745392270721734,0.999494298704632
"MOCOS",103.919851365429,1.06486507971086,0.597540566974265,1.78207997676703,0.0747361905598962,0.999494298704632
"CRYL1",609.413346832999,0.285924948856768,0.16045880443339,1.78192122187637,0.074762079271448,0.999494298704632
"NDUFA4L2",91.6625771737191,-0.983532071697749,0.552301571789633,-1.78078810913174,0.0749470727007867,0.999494298704632
"ERCC1",330.274075001759,0.310963394609688,0.174657038749858,1.78042291816849,0.0750067738377942,0.999494298704632
"LPXN",6416.08298814957,0.33453000974777,0.187997024938885,1.77944310478594,0.0751671448727363,0.999494298704632
"PTPN12",2491.07111563371,0.37436375115291,0.210418294314563,1.77914069863744,0.075216697723704,0.999494298704632
"CEP78",1471.82051196137,-0.345812416771523,0.194459982228712,-1.77832175447183,0.0753510254089848,0.999494298704632
"RPL41",529.117233805757,0.315705638966967,0.177549561414837,1.77812683090404,0.0753830266714767,0.999494298704632
"RNU1-125P",137.737907538266,0.535892779465727,0.30142191841416,1.77788258493332,0.0754231410194962,0.999494298704632
"ANKRD36",2781.76157339475,-0.459484351609124,0.258464713612911,-1.7777449973201,0.0754457457367459,0.999494298704632
"SLC10A7",4399.31627619596,0.183304556664762,0.103153682131718,1.77700449345761,0.0755675005206034,0.999494298704632
"CARD8-AS1",54.7605485308392,1.15462195359077,0.649764637061573,1.77698490766181,0.0755707230228858,0.999494298704632
"SLC12A9",307.381850899104,0.57254932857068,0.322203579859461,1.77698003485999,0.075571524775154,0.999494298704632
"GGCX",421.127092139781,-0.436353098176043,0.245678933225472,-1.77611117260746,0.0757145950832128,0.999494298704632
"NAA30",815.552112858273,0.33592702958634,0.189153661930301,1.77594779904458,0.0757415214950611,0.999494298704632
"CSRNP1",560.016032829929,0.5019097534743,0.282661062086157,1.77565933478773,0.0757890838072013,0.999494298704632
"PLXNA4",506.270825842399,1.11192073608296,0.626460282966666,1.77492614666224,0.0759100823930457,0.999494298704632
"LRIG1",1560.8970264047,-0.391080388086616,0.220376447079109,-1.77460156595695,0.0759636984983895,0.999494298704632
"RTKN",73.9546788445317,0.405550488414893,0.228580976930574,1.77420927087064,0.0760285412864145,0.999494298704632
"RCCD1",248.654373222221,-0.461927356056848,0.260560482055342,-1.77282200436955,0.076258206006104,0.999494298704632
"LRWD1",99.6523674661311,0.663308331025532,0.374174953096667,1.77272242713202,0.0762747129574092,0.999494298704632
"DPH5",598.215060409143,0.43235434637296,0.243960134883536,1.77223359291616,0.0763557894389541,0.999494298704632
"DPP7",497.079053872777,0.410715324475093,0.231802320066765,1.77183439905518,0.0764220505779235,0.999494298704632
"CCDC34",381.498376352103,-0.325646385509086,0.18386087690503,-1.77115649066165,0.0765346822323218,0.999494298704632
"MVB12B",647.74645271372,-0.977878524976031,0.552120520479412,-1.77113236821361,0.076538692569064,0.999494298704632
"KMT5A",692.187895097816,-0.332357795013994,0.187661258420853,-1.77105172271968,0.0765521010587135,0.999494298704632
"GALNT7-DT",114.229724841655,0.738757433709315,0.417370811817346,1.77002658737099,0.0767227117362806,0.999494298704632
"PWP1",1293.7233947538,0.32490808929271,0.183720802042427,1.76848830225375,0.0769793060826491,0.999494298704632
"MTCO3P12",96.7779349952806,-1.08321300137129,0.6125708756246,-1.76830640253148,0.0770096941378764,0.999494298704632
"TRIP10",315.735079565396,-0.381283180723778,0.215643261757021,-1.76812007765582,0.0770408315921683,0.999494298704632
"NDUFV3",373.414100652307,0.437902739816846,0.247826816285598,1.76697076765172,0.077233124043763,0.999494298704632
"FADS1",3006.23816570397,-0.612949072112861,0.346984244400285,-1.76650404738768,0.0773113231489523,0.999494298704632
"SIGLEC16",55.1742615656824,1.02193478899624,0.578577289461782,1.76628915031714,0.0773473508944927,0.999494298704632
"FCHSD1",459.590477692567,0.413167536824164,0.233940893314461,1.76611934309744,0.0773758289475138,0.999494298704632
"CD109",3653.43717715309,0.537112686242487,0.304211547835468,1.76558940666178,0.0774647585347652,0.999494298704632
"WASH9P",26.4143137599049,-1.69322299128434,0.959017704404962,-1.76558053465231,0.0774662480710017,0.999494298704632
"KLHL10",41.542562330883,1.06195168570021,0.60160839007061,1.76518762575031,0.077532237592822,0.999494298704632
"ZNF213-AS1",246.44626401723,0.577654986688743,0.327281859787672,1.76500765139719,0.0775624797889351,0.999494298704632
"PRCP",252.071859096341,0.46467702785398,0.263371405609202,1.76434122291727,0.0776745475366579,0.999494298704632
"SEC14L1",3065.08988591341,0.251409891754659,0.142596585316796,1.76308493780634,0.0778861652042324,0.999494298704632
"POLE2",743.9524794106,-0.4469197457453,0.253517417366417,-1.7628759017348,0.0779214222538747,0.999494298704632
"MAPK7",301.458234752346,0.598591428267078,0.339670441317717,1.76227117657016,0.0780234913524042,0.999494298704632
"DDX60L",3000.23409095062,0.618201387439757,0.350965585629781,1.76143021638558,0.0781656145239569,0.999494298704632
"NOP14-AS1",499.355660971817,0.443833281107041,0.251998200923297,1.7612557529414,0.0781951254133127,0.999494298704632
"SPATA2L",37.8782884882713,0.946860009425659,0.537899327617877,1.76029223464341,0.0783582701364418,0.999494298704632
"ZWILCH",497.735605709989,-0.490480920869702,0.278681767209723,-1.76000362628887,0.0784071917297768,0.999494298704632
"MGAT2",445.178722158867,0.318996886032383,0.181249330303909,1.75998932242953,0.0784096170031202,0.999494298704632
"ABCC3",31.4262303667205,1.06888664265683,0.607734359297886,1.75880567932956,0.07861051982558,0.999494298704632
"LINC00342",8033.57703321396,-0.250856120460683,0.142679290932877,-1.75818171523363,0.0787165953640878,0.999494298704632
"CD82",2245.83319510751,0.430614783209441,0.24494008318016,1.75804130389191,0.0787404817072271,0.999494298704632
"POLR2J2-UPK3BL1",31.4655419004663,1.22352660053176,0.696415152441698,1.75689256076919,0.0789361238992504,0.999494298704632
"TRNAU1AP",700.850715885955,-0.370519716653278,0.210985176524924,-1.75614098940978,0.0790643377099567,0.999494298704632
"TUBA1C",1780.68667035415,-0.520806235934903,0.296707912468611,-1.75528259965093,0.0792109812903298,0.999494298704632
"CCR3",487.4705894168,1.0956976078696,0.624526792501452,1.7544445186746,0.0793543687363078,0.999494298704632
"NCF4",788.090426018663,0.473298582820628,0.269816631831174,1.75414902931845,0.079404974368876,0.999494298704632
"C11orf54",395.832661920328,0.363235663948469,0.207168315455037,1.75333599228548,0.0795443508775812,0.999494298704632
"ZNF69",190.73724499793,0.440968394198154,0.25151608686633,1.75324131228437,0.0795605945086119,0.999494298704632
"ERLIN2",316.234514159695,0.379021672265208,0.216213977322426,1.75299338626937,0.0796031423365976,0.999494298704632
"SEC16A",3045.18762208802,0.255491350511427,0.145762239468154,1.75279517825497,0.0796371711127939,0.999494298704632
"NIPA2",115.733653541154,-0.804916814079059,0.459300302561586,-1.75248483310357,0.0796904755848234,0.999494298704632
"DRG2",400.854338468441,0.298944127995637,0.170619851080844,1.75210637040112,0.0797555190830359,0.999494298704632
"EGFL6",119.042669102956,0.96520376073423,0.551011975773018,1.75169289084895,0.0798266299785245,0.999494298704632
"ZNF236",3316.30090620262,-0.147696613840478,0.0843533284852859,-1.75092810790794,0.0799582944128292,0.999494298704632
"GUSBP4",143.546488820486,0.63289731192645,0.36185499158337,1.74903573709756,0.0802848422031328,0.999494298704632
"ADPRH",63.1280186830996,0.972221618591078,0.555935391463627,1.74880324857801,0.0803250350805522,0.999494298704632
"CEP57L1",1293.75196968635,-0.302008079878708,0.172709004849502,-1.74865277083772,0.0803510585549331,0.999494298704632
"FHIP2B",550.182924336576,0.321787807360718,0.184030851616795,1.74855359595234,0.0803682135075183,0.999494298704632
"HLTF",1118.56845510119,-0.371640324278866,0.212555359702556,-1.74844014659959,0.0803878412598505,0.999494298704632
"EPHA4",425.395410905747,-0.949841523253895,0.543399722206749,-1.7479610026236,0.0804707804069084,0.999494298704632
"CATSPERB",47.5884034950719,-1.01882431917965,0.583153935008279,-1.74709327677809,0.0806211594376276,0.999494298704632
"RHEB",2692.31500709826,-0.190198552185439,0.108881070560598,-1.74684682292488,0.0806639120902408,0.999494298704632
"NDRG4",249.262539203635,-0.606831756366601,0.347413658030892,-1.74671243441052,0.0806872323868183,0.999494298704632
"HNRNPLP2",54.2069907311544,1.09978263650299,0.629720143372892,1.74646253272503,0.0807306121183358,0.999494298704632
"P2RX4",1337.33294420372,0.371371635512266,0.212725110398402,1.74578184407446,0.0808488670043207,0.999494298704632
"CAPN10-DT",30.2973365341116,-1.22617969391042,0.702661086555203,-1.7450513730905,0.0809759269049437,0.999494298704632
"ZNF25",492.704984068648,0.462503921585207,0.265129220030031,1.74444718516058,0.0810811432802222,0.999494298704632
"NEK1",5181.1496017463,0.260543472014876,0.149358998577666,1.74441094608299,0.081087457664774,0.999494298704632
"MFSD6",280.677807749353,0.323981760255749,0.185770026228531,1.74399372618483,0.0811601838269029,0.999494298704632
"POLR3E",91.7031159494769,-0.598000843163593,0.343007100228194,-1.74340660227079,0.0812626158551969,0.999494298704632
"SFXN1",3432.21529704084,0.323986628907448,0.185861701338409,1.7431597073221,0.0813057214807059,0.999494298704632
"ATP13A1",1385.29334457242,0.364611763578606,0.209195845560821,1.74292067130272,0.0813474726872748,0.999494298704632
"SCD",2815.73714767375,-0.46857530005565,0.268858246641167,-1.74283402465625,0.0813626111126186,0.999494298704632
"ZBTB45",276.889826774427,0.377381994218337,0.216558349142531,1.74263424020636,0.0813975250659214,0.999494298704632
"MKNK2",1185.00903001758,0.320539928373915,0.183954036381099,1.74250010861328,0.0814209724708845,0.999494298704632
"CDCA8",781.81953930605,-0.549249733645841,0.315266096103692,-1.74217824381976,0.0814772596798498,0.999494298704632
"NOCT",728.104755285127,-0.334004252379364,0.191844264643183,-1.74101765825832,0.0816804833103978,0.999494298704632
"SLC16A3",615.047462103119,0.580139732254015,0.333286759626877,1.74066240406159,0.081742772023007,0.999494298704632
"TBRG4",245.545019929856,0.438480466937892,0.251911271536253,1.740614718285,0.0817511359706006,0.999494298704632
"FBXO22",1105.24882028883,-0.273284513463852,0.157079671594535,-1.73978281651411,0.0818971608772771,0.999494298704632
"UBE4A",821.88978813344,0.423717762568462,0.243632680736824,1.73916636014103,0.0820055047648143,0.999494298704632
"NAMPTP1",204.885956000392,0.666024071102423,0.383010352925252,1.7389192381241,0.0820489697612356,0.999494298704632
"ENPP4",494.945986147783,0.590089370685816,0.339403746430579,1.73860594319194,0.0821041004212468,0.999494298704632
"CRTC3",3251.75166229361,0.262701010815141,0.151134601194714,1.73819237116119,0.082176922889974,0.999494298704632
"TRADD",886.63171124945,0.385898919125321,0.222080139400288,1.73765614596341,0.0822714203092856,0.999494298704632
"FAM83D",502.230085477388,-0.376966796618694,0.21715726152882,-1.73591614650503,0.0825786623747599,0.999494298704632
"CDRT15P1",37.2089537537989,1.02157135186684,0.588531913680638,1.73579601737824,0.0825999085672172,0.999494298704632
"ULBP3",130.472048167696,-0.581433007379451,0.335059441126753,-1.73531301020554,0.0826853785670813,0.999494298704632
"LINC02987",483.616286660506,0.398508819390608,0.229781308259628,1.73429606789572,0.0828655648116814,0.999494298704632
"ZNF460",446.126826208724,0.413562484145346,0.238465397825612,1.73426622024123,0.0828708581513513,0.999494298704632
"TCEAL8",499.982021927602,0.400273319928038,0.230813795712922,1.73418282339538,0.0828856496380338,0.999494298704632
"GNRHR",463.948782213803,0.563762624142898,0.325109018613154,1.73407254756509,0.0829052117377983,0.999494298704632
"DNAJC3",3431.74858701578,0.156178841546627,0.0900676728630102,1.7340166186393,0.0829151345368295,0.999494298704632
"ORC5",1159.18260400803,0.217934734459995,0.125740225536526,1.73321412085974,0.0830576181024603,0.999494298704632
"MTFR1",1478.42967781508,-0.441920740671877,0.254979221648625,-1.73316373708626,0.0830665703612955,0.999494298704632
"KCNG2",927.127012249341,-0.553643427452071,0.319517551284282,-1.73274809232461,0.083140452530621,0.999494298704632
"RNF31",42.8802352802232,1.38506712260818,0.799380605177827,1.73267541598669,0.0831533764458942,0.999494298704632
"SASS6",1601.81756180375,-0.24355231275543,0.140570154607974,-1.73260329288713,0.0831662035886905,0.999494298704632
"WASHC3",1255.10118912611,0.37360683578816,0.21564699932315,1.73249262433884,0.083185889183035,0.999494298704632
"MARK2P2",47.5229393726921,-0.947571397063663,0.547029879308656,-1.73221140728404,0.083235928733837,0.999494298704632
"MAPK8IP3",1793.42105737135,0.428354753078337,0.247312999708236,1.73203492571633,0.0832673441821567,0.999494298704632
"IRF8",82.8293335266557,-0.997324342561464,0.576095415443565,-1.73117909954825,0.0834198258786883,0.999494298704632
"EPG5",2972.65227224447,-0.239896778466339,0.138588730385903,-1.73099773551818,0.0834521683517767,0.999494298704632
"TXNDC16",1620.78242305697,-0.284257978290287,0.164246875562384,-1.73067510305437,0.0835097281912552,0.999494298704632
"CKS2",526.892744415081,-0.325365666168316,0.188009845739665,-1.730577805052,0.0835270931297581,0.999494298704632
"GARIN4",54.0526845202283,-1.59853932191389,0.923709697325606,-1.73056462061847,0.083529446402797,0.999494298704632
"ECT2",4368.2515285099,-0.360227565608658,0.208316785312522,-1.72922966849856,0.0837679984311795,0.999494298704632
